timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-04-01 06:25:45.000,226,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,179,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,230,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,179,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,229,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,181,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,228,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,227,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,177,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:45.000,178,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:51.000,384,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:51.000,463,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:25:51.000,587,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,590,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,589,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,588,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:16.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:16.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:31.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:31.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:46.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:26:46.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:01.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:16.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:16.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:31.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:31.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:46.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:27:46.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,128,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,306,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,305,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:01.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:16.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:16.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:23.000,384,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:23.000,463,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:24.000,587,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:31.000,307,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:31.000,130,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:34.000,588,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:34.000,589,0.0,0.0,-0.11,-0.22,-0.11
2024-04-01 06:28:34.000,590,0.0,0.0,-0.11,-0.22,-0.11
